57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
57.0,61.0,64.0,69.0,69.0,64.0,61.0,57.0
